Fecha,Precipitacion,Temperatura,Caudal_Real,Inercia_3meses,Mes,Caudal_IA
1960-06-01,49.79,25.043333333333333,,61.95777777777778,6,39.460000000000015
1960-07-01,40.86666666666667,25.51666666666667,,48.57555555555555,7,30.637500000000003
1960-08-01,59.68333333333334,25.189999999999998,,50.11333333333334,8,38.355
1960-09-01,57.64333333333334,25.10666666666667,,52.73111111111111,9,32.370000000000005
1960-10-01,54.21,24.486666666666668,,57.178888888888885,10,49.61083333333333
1960-11-01,47.913333333333334,23.863333333333333,,53.25555555555555,11,69.40583333333328
1960-12-01,54.95666666666667,21.790000000000003,,52.36000000000001,12,68.45666666666664
1961-01-01,17.546666666666667,22.590000000000003,,40.138888888888886,1,39.46666666666669
1961-02-01,27.526666666666667,22.596666666666664,,33.343333333333334,2,40.57833333333335
1961-03-01,43.333333333333336,22.863333333333333,,29.468888888888888,3,29.695833333333322
1961-04-01,69.02,23.703333333333333,,46.626666666666665,4,49.57416666666666
1961-05-01,61.72,24.27,,58.02444444444444,5,58.70083333333332
1961-06-01,48.580000000000005,24.77333333333333,,59.77333333333334,6,36.593333333333355
1961-07-01,43.32333333333333,25.086666666666662,,51.20777777777778,7,32.37083333333334
1961-08-01,64.48,25.299999999999997,,52.12777777777779,8,40.985
1961-09-01,43.02333333333333,24.850000000000005,,50.27555555555556,9,29.748333333333335
1961-10-01,72.14666666666666,23.959999999999997,,59.88333333333333,10,58.15416666666666
1961-11-01,57.580000000000005,22.439999999999998,,57.583333333333336,11,66.2408333333333
1961-12-01,63.79333333333333,22.083333333333332,,64.50666666666666,12,59.018333333333324
1962-01-01,18.333333333333332,22.373333333333335,,46.56888888888889,1,46.285
1962-02-01,15.126666666666667,21.996666666666666,,32.41777777777778,2,42.3975
1962-03-01,37.98,22.883333333333336,,23.813333333333336,3,23.12333333333332
1962-04-01,48.583333333333336,23.46666666666667,,33.896666666666675,4,34.041666666666664
1962-05-01,67.42666666666666,23.396666666666665,,51.330000000000005,5,58.15416666666666
1962-06-01,55.410000000000004,24.73,,57.14000000000001,6,49.48
1962-07-01,30.179999999999996,25.64,,51.00555555555555,7,30.202500000000004
1962-08-01,55.46,25.55333333333333,,47.01666666666667,8,36.48583333333334
1962-09-01,40.43333333333333,25.266666666666666,,42.02444444444445,9,22.86166666666666
1962-10-01,40.76333333333333,24.843333333333334,,45.55222222222222,10,24.734166666666667
1962-11-01,33.39333333333333,23.403333333333332,,38.196666666666665,11,23.808333333333334
1962-12-01,35.24333333333333,22.790000000000003,,36.46666666666667,12,22.121666666666666
1963-01-01,20.453333333333333,22.096666666666668,,29.69666666666667,1,44.36750000000002
1963-02-01,25.266666666666666,22.7,,26.98777777777778,2,25.118333333333325
1963-03-01,62.24333333333334,23.19666666666667,,35.98777777777779,3,31.25333333333333
1963-04-01,65.49,23.183333333333334,,51.0,4,59.74499999999999
1963-05-01,71.21333333333332,23.633333333333336,,66.31555555555555,5,65.97749999999999
1963-06-01,47.32333333333333,24.966666666666665,,61.342222222222226,6,36.66000000000002
1963-07-01,45.16,25.353333333333335,,54.565555555555555,7,35.19166666666668
1963-08-01,50.97,25.593333333333334,,47.817777777777785,8,38.42666666666666
1963-09-01,78.32333333333334,25.26,,58.15111111111111,9,51.60833333333334
1963-10-01,133.1,24.05,,87.46444444444444,10,158.74833333333328
1963-11-01,62.653333333333336,23.02666666666667,,91.3588888888889,11,124.76333333333328
1963-12-01,24.97,22.983333333333334,,73.57444444444444,12,43.99666666666667
1964-01-01,17.066666666666666,22.22,,34.89666666666667,1,40.645000000000024
1964-02-01,20.95,23.146666666666665,,20.995555555555555,2,9.16916666666667
1964-03-01,26.156666666666666,23.743333333333336,,21.391111111111112,3,9.346666666666668
1964-04-01,58.52,23.429999999999996,,35.208888888888886,4,30.929166666666656
1964-05-01,49.303333333333335,24.52333333333333,,44.660000000000004,5,36.89833333333332
1964-06-01,49.586666666666666,24.99,,52.47,6,42.33333333333333
1964-07-01,49.26666666666667,25.256666666666664,,49.385555555555555,7,49.19583333333332
1964-08-01,66.54666666666667,25.583333333333332,,55.13333333333333,8,34.31666666666666
1964-09-01,55.89333333333334,25.169999999999998,,57.23555555555556,9,39.96833333333334
1964-10-01,43.083333333333336,24.653333333333332,,55.17444444444445,10,30.69416666666667
1964-11-01,31.75666666666667,23.463333333333335,,43.57777777777778,11,28.0175
1964-12-01,19.643333333333334,21.7,,31.494444444444444,12,44.82166666666667
1965-01-01,15.820000000000002,21.21666666666667,,22.40666666666667,1,29.473333333333336
1965-02-01,19.816666666666666,22.106666666666666,,18.426666666666666,2,28.03
1965-03-01,23.673333333333336,23.41333333333333,,19.77,3,9.045833333333333
1965-04-01,22.14,23.71666666666667,,21.87666666666667,4,9.134166666666667
1965-05-01,139.62666666666667,23.276666666666667,,61.81333333333333,5,101.64166666666668
1965-06-01,40.37,24.21666666666667,,67.37888888888888,6,39.38416666666669
1965-07-01,30.98,25.253333333333334,,70.32555555555555,7,30.051666666666666
1965-08-01,39.27333333333333,25.346666666666664,,36.87444444444444,8,19.90833333333333
1965-09-01,39.626666666666665,25.266666666666666,,36.626666666666665,9,16.194999999999997
1965-10-01,28.676666666666666,25.22666666666667,,35.85888888888889,10,19.911666666666665
1965-11-01,46.63666666666666,23.663333333333338,,38.31333333333333,11,43.23416666666667
1965-12-01,29.333333333333332,22.60666666666667,,34.88222222222222,12,35.26666666666669
1966-01-01,25.61,22.73,,33.86,1,32.960000000000015
1966-02-01,15.943333333333333,22.47666666666667,,23.62888888888889,2,24.44583333333333
1966-03-01,45.85,23.25,,29.134444444444444,3,33.47250000000001
1966-04-01,51.01,23.7,,37.601111111111116,4,34.39083333333332
1966-05-01,89.29666666666667,24.103333333333335,,62.05222222222221,5,68.4983333333333
1966-06-01,26.353333333333335,25.026666666666667,,55.553333333333335,6,30.964166666666674
1966-07-01,47.083333333333336,25.606666666666666,,54.24444444444445,7,34.35083333333334
1966-08-01,38.67000000000001,25.87,,37.36888888888888,8,21.784166666666664
1966-09-01,43.28333333333333,25.459999999999997,,43.01222222222222,9,26.124166666666675
1966-10-01,67.23666666666668,24.333333333333332,,49.73,10,51.06999999999999
1966-11-01,45.653333333333336,22.51,,52.05777777777778,11,59.834166666666626
1966-12-01,35.160000000000004,21.853333333333335,,49.35,12,51.61250000000002
1967-01-01,18.526666666666667,22.22666666666667,,33.11333333333333,1,41.81333333333337
1967-02-01,22.153333333333336,22.299999999999997,,25.279999999999998,2,28.848333333333326
1967-03-01,26.416666666666668,22.23333333333333,,22.365555555555556,3,34.26166666666665
1967-04-01,32.14,22.933333333333334,,26.903333333333325,4,22.21583333333333
1967-05-01,22.376666666666665,24.55666666666667,,26.97777777777777,5,20.14666666666666
1967-06-01,44.98666666666666,25.133333333333336,,33.167777777777765,6,25.64416666666667
1967-07-01,26.736666666666668,25.39,,31.36666666666666,7,21.894999999999996
1967-08-01,25.286666666666665,25.50333333333333,,32.33666666666666,8,21.421666666666667
1967-09-01,60.373333333333335,25.21666666666667,,37.46555555555555,9,26.008333333333336
1967-10-01,33.11,24.80333333333333,,39.589999999999996,10,26.844166666666666
1967-11-01,29.423333333333336,23.896666666666665,,40.96888888888889,11,27.81083333333333
1967-12-01,13.666666666666666,22.59,,25.399999999999995,12,24.590833333333325
1968-01-01,21.41333333333333,21.7,,21.501111111111104,1,34.10583333333332
1968-02-01,34.49333333333334,21.66333333333333,,23.19111111111111,2,40.93416666666666
1968-03-01,19.753333333333334,21.97666666666667,,25.219999999999995,3,32.82083333333334
1968-04-01,25.76,22.36,,26.668888888888887,4,32.61749999999999
1968-05-01,45.56666666666666,24.310000000000002,,30.359999999999996,5,28.745000000000008
1968-06-01,44.67666666666667,24.706666666666667,,38.66777777777778,6,27.890833333333333
1968-07-01,39.62333333333333,24.996666666666666,,43.288888888888884,7,22.749166666666664
1968-08-01,44.48333333333333,25.34,,42.92777777777777,8,29.007500000000004
1968-09-01,39.18333333333333,25.210000000000004,,41.09666666666666,9,23.10583333333333
1968-10-01,32.343333333333334,25.12666666666667,,38.669999999999995,10,21.47583333333333
1968-11-01,37.92666666666667,24.25333333333333,,36.48444444444444,11,19.514999999999997
1968-12-01,63.550000000000004,22.74666666666667,,44.60666666666666,12,47.11833333333334
1969-01-01,31.263333333333332,21.87,,44.24666666666666,1,56.74666666666665
1969-02-01,24.17,22.066666666666666,,39.661111111111104,2,44.69000000000002
1969-03-01,23.436666666666667,23.80333333333333,,26.289999999999996,3,20.784166666666664
1969-04-01,51.47,24.540000000000003,,33.02555555555555,4,31.12666666666667
1969-05-01,88.26,24.99,,54.388888888888886,5,49.598333333333336
1969-06-01,52.28,25.793333333333333,,64.00333333333333,6,33.106666666666655
1969-07-01,40.223333333333336,25.77333333333333,,60.25444444444444,7,36.93416666666666
1969-08-01,37.56,25.793333333333333,,43.35444444444445,8,27.52166666666667
1969-09-01,46.156666666666666,25.496666666666666,,41.31333333333333,9,26.892500000000005
1969-10-01,74.96333333333332,25.143333333333334,,52.893333333333324,10,41.58916666666668
1969-11-01,60.416666666666664,23.873333333333335,,60.51222222222221,11,71.46999999999997
1969-12-01,32.556666666666665,22.87333333333333,,55.97888888888888,12,37.695000000000014
1970-01-01,32.87,22.653333333333336,,41.947777777777766,1,38.15083333333335
1970-02-01,36.88666666666666,22.45,,34.10444444444443,2,43.044166666666676
1970-03-01,23.513333333333332,23.209999999999997,,31.08999999999999,3,20.765000000000008
1970-04-01,30.21666666666667,24.42,,30.205555555555545,4,20.08083333333332
1970-05-01,72.09666666666668,24.16,,41.94222222222222,5,27.61416666666668
1970-06-01,69.63000000000001,25.223333333333333,,57.31444444444444,6,56.715833333333336
1970-07-01,38.550000000000004,25.51,,60.09222222222221,7,36.95666666666666
1970-08-01,45.576666666666675,25.583333333333332,,51.25222222222222,8,35.72333333333335
1970-09-01,53.56333333333333,25.02,,45.896666666666654,9,28.81416666666667
1970-10-01,74.28000000000002,24.52,,57.80666666666665,10,55.78083333333332
1970-11-01,49.663333333333334,23.353333333333335,,59.16888888888888,11,72.41749999999998
1970-12-01,33.88333333333333,22.573333333333334,,52.608888888888885,12,44.19166666666668
1971-01-01,23.016666666666666,22.153333333333336,,35.5211111111111,1,48.33333333333334
1971-02-01,29.48333333333333,22.176666666666666,,28.794444444444427,2,42.56083333333333
1971-03-01,31.369999999999994,23.060000000000002,,27.95666666666665,3,23.23416666666667
1971-04-01,82.14,22.863333333333333,,47.66444444444443,4,53.89499999999998
1971-05-01,70.23666666666666,24.28,,61.24888888888887,5,63.164999999999985
1971-06-01,28.223333333333333,25.036666666666665,,60.19999999999998,6,28.13916666666668
1971-07-01,31.05666666666667,24.96666666666667,,43.17222222222221,7,23.645833333333336
1971-08-01,43.306666666666665,25.08666666666667,,34.195555555555536,8,21.619166666666665
1971-09-01,39.839999999999996,25.206666666666667,,38.06777777777776,9,19.854166666666664
1971-10-01,66.68333333333334,24.296666666666667,,49.94333333333332,10,52.26833333333331
1971-11-01,56.01333333333334,23.386666666666667,,54.17888888888888,11,64.48916666666663
1971-12-01,19.46666666666667,22.429999999999996,,47.387777777777764,12,44.36583333333333
1972-01-01,24.460000000000004,22.183333333333334,,33.313333333333325,1,44.95083333333335
1972-02-01,29.569999999999997,22.460000000000004,,24.498888888888875,2,31.205833333333313
1972-03-01,56.626666666666665,22.393333333333334,,36.88555555555554,3,42.7125
1972-04-01,41.59,23.703333333333333,,42.59555555555554,4,24.6825
1972-05-01,60.51000000000001,24.25333333333333,,52.908888888888875,5,49.74999999999999
1972-06-01,63.78666666666667,25.173333333333332,,55.29555555555555,6,41.73750000000001
1972-07-01,46.916666666666664,25.453333333333337,,57.0711111111111,7,41.94833333333333
1972-08-01,44.56,25.33666666666667,,51.75444444444443,8,36.11333333333335
1972-09-01,63.77666666666667,25.173333333333336,,51.7511111111111,9,36.55833333333334
1972-10-01,64.59666666666668,24.74,,57.64444444444444,10,47.47916666666668
1972-11-01,24.526666666666667,24.340000000000003,,50.96666666666666,11,30.39166666666667
1972-12-01,33.086666666666666,23.11,,40.73666666666666,12,25.510833333333345
1973-01-01,22.753333333333334,23.03333333333333,,26.788888888888867,1,19.725833333333323
1973-02-01,29.450000000000003,22.596666666666668,,28.42999999999998,2,39.75916666666668
1973-03-01,28.723333333333333,23.709999999999997,,26.97555555555554,3,21.969999999999995
1973-04-01,41.076666666666675,24.22666666666667,,33.08333333333332,4,18.89999999999998
1973-05-01,43.95333333333334,24.94333333333333,,37.917777777777765,5,24.78666666666666
1973-06-01,65.98,25.123333333333335,,50.33666666666665,6,41.68666666666667
1973-07-01,46.28333333333333,25.733333333333334,,52.0722222222222,7,35.91333333333334
1973-08-01,71.65666666666667,25.526666666666667,,61.30666666666664,8,42.93833333333333
1973-09-01,59.669999999999995,25.436666666666667,,59.20333333333331,9,54.348333333333336
1973-10-01,85.16666666666667,24.849999999999998,,72.16444444444443,10,48.23833333333334
1973-11-01,30.816666666666663,23.459999999999997,,58.55111111111109,11,47.88916666666668
1973-12-01,26.10666666666667,21.766666666666666,,47.36333333333332,12,49.555000000000035
1974-01-01,22.953333333333333,22.013333333333332,,26.625555555555536,1,40.531666666666666
1974-02-01,53.94,22.21666666666667,,34.333333333333314,2,43.66416666666667
1974-03-01,59.29,22.536666666666665,,45.394444444444424,3,51.34083333333332
1974-04-01,50.29,23.173333333333332,,54.50666666666664,4,59.16499999999999
1974-05-01,69.87,23.893333333333334,,59.81666666666664,5,67.44916666666666
1974-06-01,44.163333333333334,24.736666666666668,,54.774444444444434,6,32.96583333333334
1974-07-01,34.98666666666667,25.376666666666665,,49.67333333333332,7,33.325
1974-08-01,51.82666666666666,25.52,,43.65888888888887,8,33.376666666666665
1974-09-01,95.23,24.76,,60.6811111111111,9,49.653333333333336
1974-10-01,72.20666666666666,24.340000000000003,,73.08777777777776,10,55.46166666666666
1974-11-01,66.59,23.5,,78.00888888888888,11,87.9516666666667
1974-12-01,43.78,22.47,,60.85888888888886,12,45.81500000000002
1975-01-01,16.963333333333335,21.823333333333334,,42.44444444444443,1,39.46333333333334
1975-02-01,14.38,22.16,,25.041111111111093,2,26.61833333333333
1975-03-01,33.07666666666667,22.843333333333334,,21.473333333333315,3,18.01916666666667
1975-04-01,25.53,23.889999999999997,,24.32888888888887,4,15.564166666666667
1975-05-01,47.01333333333333,24.223333333333333,,35.20666666666665,5,30.904166666666665
1975-06-01,33.156666666666666,25.296666666666667,,35.23333333333331,6,17.11833333333333
1975-07-01,39.61333333333334,25.246666666666666,,39.927777777777756,7,21.439166666666665
1975-08-01,42.17666666666667,25.546666666666667,,38.31555555555554,8,24.393333333333338
1975-09-01,89.85333333333334,24.923333333333336,,57.21444444444443,9,48.985
1975-10-01,50.46,24.49333333333333,,60.829999999999984,10,45.528333333333336
1975-11-01,59.97,23.570000000000004,,66.76111111111109,11,66.64333333333332
1975-12-01,43.97333333333333,21.266666666666666,,51.46777777777776,12,50.18916666666668
1976-01-01,15.566666666666665,21.179999999999996,29.5,39.836666666666645,1,35.245
1976-02-01,19.236666666666668,21.48,25.5,26.258888888888873,2,31.255833333333335
1976-03-01,22.406666666666666,21.879999999999995,44.5,19.069999999999983,3,39.971666666666664
1976-04-01,74.19333333333333,22.74,29.0,38.61222222222221,4,33.17083333333334
1976-05-01,26.926666666666666,24.116666666666664,26.25,41.17555555555553,5,25.47833333333333
1976-06-01,42.673333333333325,24.400000000000002,19.75,47.9311111111111,6,25.025
1976-07-01,25.653333333333336,25.09,16.75,31.751111111111097,7,17.045
1976-08-01,41.156666666666666,25.189999999999998,13.5,36.49444444444443,8,16.68083333333333
1976-09-01,44.93000000000001,25.213333333333335,23.0,37.246666666666655,9,23.830833333333334
1976-10-01,63.370000000000005,24.84,57.5,49.818888888888885,10,47.084999999999994
1976-11-01,21.709999999999997,24.599999999999998,28.5,43.33666666666665,11,26.954166666666662
1976-12-01,22.846666666666668,23.37,21.5,35.97555555555554,12,20.964999999999996
1977-01-01,24.61,22.659999999999997,10.75,23.055555555555543,1,16.49
1977-02-01,18.406666666666666,23.153333333333336,8.75,21.95444444444443,2,10.152500000000002
1977-03-01,19.786666666666665,23.44333333333333,3.0,20.934444444444427,3,7.716666666666668
1977-04-01,64.75333333333334,23.45,25.5,34.31555555555554,4,26.580000000000005
1977-05-01,106.49666666666667,24.083333333333332,47.75,63.67888888888888,5,68.86166666666666
1977-06-01,23.103333333333335,25.163333333333338,15.75,64.78444444444443,6,26.221666666666664
1977-07-01,32.45333333333333,25.293333333333337,8.5,54.01777777777777,7,23.71666666666666
1977-08-01,60.13333333333333,25.349999999999998,20.25,38.563333333333325,8,23.33916666666667
1977-09-01,58.593333333333334,25.21666666666667,31.25,50.39333333333332,9,37.02166666666667
1977-10-01,71.60000000000001,24.820000000000004,29.75,63.44222222222222,10,35.225833333333334
1977-11-01,45.339999999999996,23.903333333333336,79.5,58.5111111111111,11,66.46333333333334
1977-12-01,38.20333333333333,23.146666666666665,39.25,51.71444444444444,12,39.49250000000001
1978-01-01,27.066666666666666,22.55,54.5,36.86999999999998,1,47.56416666666667
1978-02-01,32.803333333333335,22.343333333333334,19.75,32.69111111111109,2,32.44333333333334
1978-03-01,61.44,23.233333333333334,20.75,40.436666666666646,3,25.71666666666667
1978-04-01,83.99333333333334,23.203333333333333,72.5,59.412222222222205,4,69.49416666666666
1978-05-01,68.18666666666667,24.513333333333335,68.75,71.20666666666665,5,66.7575
1978-06-01,44.46666666666667,25.086666666666662,49.75,65.54888888888887,6,41.23916666666668
1978-07-01,36.50666666666667,25.346666666666664,43.5,49.71999999999998,7,33.72833333333334
1978-08-01,57.129999999999995,25.34,36.5,46.034444444444425,8,35.05666666666667
1978-09-01,68.2,25.143333333333334,32.5,53.945555555555536,9,35.1225
1978-10-01,76.23333333333333,24.650000000000002,47.5,67.18777777777775,10,49.17916666666668
1978-11-01,43.25666666666667,23.923333333333332,30.75,62.563333333333325,11,35.49416666666667
1978-12-01,16.95,23.046666666666667,18.75,45.47999999999998,12,24.97
1979-01-01,15.21,22.223333333333333,14.5,25.13888888888887,1,21.717499999999994
1979-02-01,20.933333333333334,22.430000000000003,11.0,17.69777777777776,2,18.451666666666668
1979-03-01,50.74666666666667,22.166666666666668,32.75,28.963333333333313,3,37.2475
1979-04-01,69.14999999999999,23.163333333333338,67.25,46.94333333333331,4,57.03916666666665
1979-05-01,112.94999999999999,23.836666666666662,155.0,77.61555555555553,5,144.16166666666666
1979-06-01,110.63333333333333,24.790000000000003,148.5,97.57777777777774,6,138.64166666666668
1979-07-01,63.53000000000001,25.183333333333334,86.5,95.70444444444443,7,90.73083333333334
1979-08-01,102.89999999999999,25.266666666666666,65.0,92.35444444444443,8,79.2825
1979-09-01,124.96666666666665,24.58,192.5,97.1322222222222,9,169.23833333333332
1979-10-01,74.86,24.72,99.66666666666667,100.90888888888885,10,103.38916666666664
1979-11-01,46.98,23.459999999999997,160.66666666666666,82.26888888888887,11,126.94916666666664
1979-12-01,20.403333333333332,22.353333333333335,52.0,47.41444444444443,12,45.34833333333332
1980-01-01,19.05666666666667,22.2,55.333333333333336,28.813333333333315,1,46.57083333333335
1980-02-01,28.036666666666665,22.516666666666666,37.666666666666664,22.49888888888887,2,33.2283333333333
1980-03-01,22.540000000000003,23.006666666666664,18.333333333333332,23.21111111111109,3,16.63333333333333
1980-04-01,69.47666666666667,23.903333333333336,23.333333333333332,40.01777777777776,4,25.845000000000013
1980-05-01,107.58333333333333,24.666666666666668,78.5,66.53333333333332,5,80.47083333333333
1980-06-01,41.65333333333333,25.58,45.0,72.90444444444442,6,41.97583333333333
1980-07-01,42.419999999999995,25.74333333333333,36.666666666666664,63.88555555555553,7,35.66083333333332
1980-08-01,82.63666666666667,25.419999999999998,4.0,55.56999999999997,8,25.790833333333335
1980-09-01,54.27,25.34,5.0,59.775555555555535,9,27.22
1980-10-01,53.166666666666664,25.05666666666667,3.0,63.357777777777756,10,18.323333333333334
1980-11-01,21.516666666666666,24.330000000000002,,42.98444444444442,11,26.95583333333333
1980-12-01,35.96666666666667,22.903333333333336,13.5,36.88333333333331,12,18.268333333333334
1981-01-01,33.03333333333333,22.176666666666666,40.0,30.172222222222203,1,42.00083333333334
1981-02-01,21.546666666666667,22.459999999999997,50.333333333333336,30.182222222222205,2,43.14333333333336
1981-03-01,47.74333333333334,23.22,35.333333333333336,34.10777777777776,3,35.38916666666668
1981-04-01,48.74666666666667,23.44666666666667,57.666666666666664,39.34555555555554,4,48.08749999999999
1981-05-01,110.06666666666668,24.26,135.66666666666666,68.85222222222221,5,121.47666666666663
1981-06-01,66.21,24.7,37.5,75.00777777777776,6,45.35833333333335
1981-07-01,56.080000000000005,25.073333333333334,60.333333333333336,77.4522222222222,7,53.641666666666644
1981-08-01,54.75,25.25666666666667,125.0,59.013333333333314,8,95.67916666666666
1981-09-01,42.13666666666666,25.403333333333336,39.333333333333336,50.98888888888887,9,33.32000000000003
1981-10-01,69.81,24.48,54.333333333333336,55.565555555555534,10,51.0425
1981-11-01,49.52333333333333,23.869999999999994,92.33333333333333,53.823333333333316,11,73.52749999999993
1981-12-01,43.42666666666667,22.73,37.333333333333336,54.25333333333331,12,38.305833333333375
1982-01-01,27.386666666666667,22.276666666666667,48.333333333333336,40.11222222222221,1,45.4075
1982-02-01,32.20333333333333,21.95,80.33333333333333,34.33888888888887,2,61.949166666666635
1982-03-01,19.216666666666665,22.820000000000004,32.666666666666664,26.26888888888887,3,26.55666666666665
1982-04-01,43.51333333333333,23.55666666666667,22.0,31.64444444444442,4,24.270000000000003
1982-05-01,140.62333333333336,23.516666666666666,76.0,67.78444444444443,5,101.97000000000001
1982-06-01,55.85999999999999,24.836666666666662,43.333333333333336,79.99888888888887,6,52.32666666666666
1982-07-01,45.63333333333333,24.85666666666667,27.666666666666668,80.70555555555553,7,40.68083333333332
1982-08-01,31.643333333333334,25.256666666666664,26.0,44.378888888888866,8,24.424999999999997
1982-09-01,48.49,25.19333333333333,28.333333333333332,41.92222222222221,9,28.723333333333336
1982-10-01,43.64666666666667,24.636666666666667,20.666666666666668,41.259999999999984,10,24.07916666666667
1982-11-01,30.816666666666663,23.27666666666667,31.0,40.98444444444443,11,29.135833333333334
1982-12-01,22.86,21.843333333333334,58.666666666666664,32.44111111111109,12,51.8641666666667
1983-01-01,31.936666666666667,22.683333333333334,44.333333333333336,28.53777777777776,1,37.89833333333337
1983-02-01,28.993333333333336,22.793333333333333,22.333333333333332,27.929999999999982,2,26.578333333333333
1983-03-01,39.673333333333325,23.766666666666666,18.333333333333332,33.534444444444425,3,20.47833333333331
1983-04-01,55.24333333333333,23.673333333333332,24.666666666666668,41.30333333333331,4,30.090833333333325
1983-05-01,87.06,24.516666666666666,82.33333333333333,60.65888888888887,5,73.65333333333326
1983-06-01,73.30666666666667,25.47333333333333,49.0,71.86999999999999,6,47.57916666666666
1983-07-01,56.71333333333333,25.679999999999996,37.5,72.35999999999999,7,41.54416666666666
1983-08-01,50.75,25.59,42.0,60.25666666666665,8,41.11583333333333
1983-09-01,55.95666666666667,25.41333333333333,29.0,54.47333333333332,9,28.140000000000004
1983-10-01,48.38666666666666,24.74,25.0,51.69777777777776,10,30.86916666666666
1983-11-01,38.61000000000001,23.89,28.0,47.651111111111085,11,29.890833333333333
1983-12-01,17.186666666666667,23.24333333333333,20.333333333333332,34.72777777777776,12,21.50666666666665
1984-01-01,24.91333333333333,22.540000000000003,19.0,26.903333333333318,1,24.9725
1984-02-01,44.26333333333333,22.536666666666665,67.0,28.78777777777775,2,53.72166666666667
1984-03-01,24.583333333333332,23.073333333333334,18.666666666666668,31.253333333333313,3,20.07250000000002
1984-04-01,31.67,24.036666666666665,16.333333333333332,33.50555555555554,4,18.700833333333314
1984-05-01,59.14333333333334,24.33666666666667,26.0,38.46555555555553,5,26.655
1984-06-01,92.83666666666666,24.646666666666665,56.333333333333336,61.21666666666664,6,57.628333333333295
1984-07-01,46.28,24.810000000000002,31.333333333333332,66.08666666666664,7,34.31250000000002
1984-08-01,42.13333333333333,25.05333333333333,30.333333333333332,60.41666666666665,8,32.42000000000004
1984-09-01,86.31,24.493333333333336,39.0,58.24111111111109,9,53.23666666666665
1984-10-01,54.86333333333334,23.86,81.0,61.1022222222222,10,73.32666666666665
1984-11-01,41.64333333333333,23.176666666666666,51.333333333333336,60.93888888888887,11,47.212500000000006
1984-12-01,21.873333333333335,21.95,30.0,39.45999999999998,12,41.07500000000001
1985-01-01,18.046666666666667,21.95,,27.187777777777757,1,35.52250000000001
1985-02-01,22.099999999999998,22.0,,20.673333333333314,2,35.51166666666667
1985-03-01,43.79,22.429999999999996,,27.97888888888887,3,43.23750000000001
1985-04-01,49.633333333333326,22.936666666666667,,38.507777777777754,4,40.19666666666666
1985-05-01,56.79666666666666,24.083333333333332,,50.073333333333316,5,51.75666666666665
1985-06-01,40.419999999999995,24.95,,48.94999999999997,6,32.395
1985-07-01,44.27,25.316666666666666,,47.1622222222222,7,31.60416666666668
1985-08-01,42.24666666666666,25.406666666666666,,42.3122222222222,8,28.12166666666667
1985-09-01,68.62333333333333,24.883333333333336,,51.71333333333331,9,39.69583333333334
1985-10-01,117.39333333333333,23.900000000000002,,76.08777777777776,10,136.91416666666663
1985-11-01,53.383333333333326,23.53,,79.79999999999997,11,83.2141666666667
1985-12-01,14.733333333333334,22.383333333333336,,61.836666666666645,12,42.31333333333335
1986-01-01,31.773333333333337,21.76,,33.296666666666646,1,55.67416666666666
1986-02-01,20.74,21.743333333333336,,22.41555555555554,2,34.339166666666664
1986-03-01,44.87,22.606666666666666,,32.46111111111109,3,42.89166666666668
1986-04-01,93.69666666666667,23.01,,53.1022222222222,4,65.04999999999998
1986-05-01,147.16333333333333,23.583333333333332,,95.2433333333333,5,151.99499999999998
1986-06-01,102.13333333333333,24.316666666666666,,114.3311111111111,6,115.85083333333333
1986-07-01,29.41,25.11666666666667,,92.90222222222219,7,73.99916666666667
1986-08-01,50.199999999999996,25.27,,60.58111111111109,8,45.05583333333333
1986-09-01,49.64666666666667,25.006666666666664,,43.08555555555554,9,31.806666666666676
1986-10-01,69.88333333333334,24.626666666666665,,56.576666666666654,10,50.12583333333334
1986-11-01,35.303333333333335,23.776666666666667,,51.61111111111109,11,36.56750000000002
1986-12-01,15.969999999999999,23.00333333333333,,40.385555555555534,12,24.25166666666667
1987-01-01,19.566666666666666,22.323333333333334,,23.61333333333332,1,23.729999999999997
1987-02-01,25.650000000000002,22.596666666666664,,20.395555555555543,2,20.510833333333338
1987-03-01,53.01666666666667,23.023333333333337,,32.74444444444443,3,32.685
1987-04-01,87.71333333333332,24.11,,55.45999999999999,4,60.0183333333333
1987-05-01,95.96,24.316666666666666,,78.89666666666665,5,88.83166666666666
1987-06-01,95.91000000000001,24.72,,93.19444444444441,6,95.28999999999998
1987-07-01,37.61666666666667,25.63,,76.49555555555555,7,41.90333333333333
1987-08-01,31.843333333333334,26.043333333333333,,55.12333333333333,8,29.515833333333333
1987-09-01,66.55,25.506666666666664,,45.33666666666665,9,32.44583333333335
1987-10-01,71.58333333333333,24.816666666666666,,56.658888888888875,10,41.00916666666669
1987-11-01,59.56666666666666,24.30666666666667,,65.89999999999998,11,57.28833333333331
1987-12-01,72.27666666666666,23.406666666666666,,67.80888888888887,12,60.12833333333333
1988-01-01,35.88333333333333,22.51,,55.908888888888875,1,48.99833333333332
1988-02-01,26.429999999999996,22.486666666666668,,44.863333333333316,2,45.92666666666666
1988-03-01,34.71,23.0,,32.3411111111111,3,20.50249999999999
1988-04-01,66.83,23.676666666666666,,42.65666666666666,4,27.11333333333334
1988-05-01,57.723333333333336,24.63,,53.08777777777777,5,48.45166666666666
1988-06-01,64.41333333333334,25.58,,62.98888888888888,6,39.93333333333333
